dataId,text
5036,"SARCDA Christmas 2012 - South Africa's Premier Toy, Gift and Decor Retail Trade Show-http://www.sarcda.co.za"
5037,Zuchex Indonesia 2014-http://www.zuchexindonesia.com/
5038,11th China International Motorcycle Trade Exhibition(CIMAMotor 2012)-http://www.cimamotor.com/en/
5039,The 6th International Exhibition on Green Industry-http://www.sdsge.com
5040,China Hi-Tech Fair /Comnet Shenzhen 2012(China Hi-Tech Fair 2012)-http://www.comnetshenzhen.com.cn/en/
5041,EXPOBOIS 2012:THE WOOD INDUSTRY EXHIBITION(EXPOBOIS 2012)-http://en.expobois.fr
5042,TransAsia 2014-http://www.transasia-exhibition.com
5043,AUSTRALIAN INTERNATIONAL SOURCING FAIR-http://www.sourcingfair.com.au/
5044,12th International Exhibition of Public Works (SITP 2014)-http://sitp.safex.dz/
5045,The 6th China International Automobile Manufacturing Exposition(CIAME 2014)-http://www.china-iame.com
5046,FruVeg Shanghai Expo 2012-http://www.fruvegexpo.com
5047,Japan Grand Shoes Collection Spring 2013 (143th)-http://www.csia.or.jp/tenjikai/index.htm
5048,Fastener Fair Turkey 2014 - 2nd Exhibition for Fastener and Fixing Technology(Fastener Fair Turkey)-http://www.fastenerfairturkey.com/
5050,Guangzhou International Commercial Vehicle Exhibition-http://www.autoguangzhou.com.cn/
5051,JAPAN PRODUCTS EXPO 2014-http://mpsexhibitions.com/
5052,"Salao Internacional de Veiculos Antigos, 2a - International Exhibition of Vintage Vehicles, 2nd-http://www.salaodeantigos.com.br/"
5053,WHO'S NEXT Pret-a-Porter Paris Summer Session-http://www.pretparis.com
5054,"3rd International Exhibition for Fruit and Vegetable Production, Processing, Storage & Handling Technologies and Fresh Produce Supply and Trade in Ukraine and CIS(Fresh Produce Ukraine)-http://www.freshproduce-expo.com/ua/exhibition-next_general.aspx"
5055,"The National Franchise and Business Opportunities Show - Montreal, Quebec-http://www.canadafranchiseshows.com/visitor/montreal-april-eng/"
5056,EDUCATEC-EDUCATICE(EDUCATEC-EDUCATICE)-http://www.educatec-educatice.com/
5057,"Secutech ASEAN - International Trade Fair Security, Fire & Safety(STASEAN)-http://www.secutechthailand.com/en/"
5058,SWEDEN OUTDOOR WEEK 2014-http://www.sweden-outdoor.com/
5059,Municipalities and Cities 2014-http://www.kentfuari.com/
5060,Smart e-Learning Busan Expo 2014-http://www.smarteduweek.com
5061,2014 Chongqing Houseware & Art Consumer Expo(Imported Commodity Show)-http://www.cqface.cn
5062,VCCI Exhibition 2014-http://vcciexpo.org/
5063,"Disaster Management, Humanitarian Aid & Emergency Exhibition / Conference(IDME Istanbul)-http://www.idmeistanbul.com/en/"
5064,2014 China Hangzhou Int'l Gifts & Premiums Fair(asiaGift.)-http://www.gifreum.com
5065,2014 China Hangzhou Int'l MODERN HOME DECOR Show(MHD)-http://www.gifreum.com/mhd/
5066,2014 China Hangzhou Int'l Fashion Accessories Show(F&A Show)-http://www.gifreum.com
5067,10th BUILDINT TANZANIA-http://www.growexh.com/buildintanzania/
5068,MODERNER STAAT: Streamlining Public Administration(MODERNER STAAT)-http://www.moderner-staat.com/
5069,Indian Shopping Festival-http://www.pico.lk/index.php?option=com_content&view=article&id=96
5070,International Contract Services Expo(ICSE India  2012)-http://www.cphi-india.com/icse-india
5071,Asia Golf Show-http://www.chinagolfshow.com/
5072,World Food Expo Korea 2014-http://www.worldfoodexpo.co.kr/English/
5073,Ethiopian International Textile and Apparel Expo-http://www.ethiopiantextileexpo.com/
5074,International Arms Exhibition(BOURSE AUX ARMES)-http://www.bourseauxarmes.ch
5075,Nautic -  Salon Nautique International de Paris(Nautic)-http://www.salonnautiqueparis.com
5076,Jeddah International Trade Fair(JITF 2014)-http://www.jitf-arabia.com/
5077,Middle East Business Aviation(MEBA 2014)-http://www.meba.aero/
5078,22nd International Meetings Exhibition(IME 2012)-http://expo.nikkeibp.co.jp/ime/
5079,Industrial Roadshow MALAYSIA 2014 - Northern Chapter-http://industrialroadshow.com/ir-malaysia-20141.html
5080,PV CHINA 2014 - The 6th China International Solar Photovoltaic Exhibition & Conference(PV CHINA 2014)-http://www.pv-china.org/en/
5081,Odisha MSME International Trade Fair 2013(OMIF)-http://www.nsic.co.in/msmeint2012.asp
5082,"MMT 2013 - Myanmar Manufacturing Equipment, Components & Engineering Technology  Exhibition(MMT Yangon 2013)-http://www.mmt2013.webs.com/"
5083,Mid-America  Horticultural Trade Show-http://www.midam.org
5084,4th Advanced Electronic Materials Expo (MATERIAL JAPAN) (MATERIAL JAPAN)-http://www.materialjapan.jp
5085,1st Salon du Chocolate Seoul 2013(SDCS2013)-http://www.salonduchocolat.co.kr/intro/intro.php
5086,24th INTERNATIONAL ISTANBUL MOTHERS BABIES CHILDREN PRODUCTS FAIR-http://bebekfuari.com/eng/
5087,The Total Wedding Show  2012-http://www.totalweddingshow.com/
5088,The 8th Edition of the Montreal International Auto Show(MIAS)-http://www.montrealautoshow.com
5089,PepTalk 2013(PepTalk 2013)-http://www.gii.co.jp/conference/chi240529-2013/
5090,LOGISTIK 2013-http://www.easyfairs.com/events_216/verpackung-logistik-hamburg2013_29334/logistik-2013_29369/
5091,RENERGY COIMBATORE 2013(GREEN ENERGY)-http://www.eai.in/greenenergy/
5092,New York International Gift Fair(NY IGF)-http://www.nyigf.com
5093,BC Foodservice Expo 2012-http://www.crfa.ca/tradeshows/
5094,INTERNATIONAL POULTRY EXPO @LANTA 2012(IPE 2012)-http://www.internationalpoultryexposition.com/about/history.cfm
5095,OFFICEXPO Office Furniture Fair (Officexpo 2012)-http://www.cnrofficexpo.com
5096,7th Philippine Ports and Shipping 2013-http://www.transportevents.com/EventsDetails.aspx?EventID=EVE101
5097,Neo Ceramics 2013  advanced ceramic & glass (Neo Ceramics 2013  )-http://www.neoceramics.jp/
5098,DIVE BIZ SHOW 2012-http://www.scuba.or.jp/dbs2011/index.html
5099,6th India Intl' Fashion Jewellery & Accessories Show 2012(6th IIFJAS)-http://www.iifjs.com
5100,Eastern Sports & Outdoor Show-http://www.easternsportshow.com
5101,The 26th edition of the Canadian International Farm  Show 2012(FARM SHOW TORONTO)-http://www.torontofarmshow.com
5102,Australian International Furniture Fair(AIFF)-http://www.aiff.net.au
5103,ZOOTECHNIA 8th International Fair for livestock & poultry(ZOOTECHNIA)-http://www.helexpo.gr/default.aspx?lang=en-US&loc=1&page=2346
5104,SIMM:Madrid International Fashion Fair(SIMM 2012)-http://www.semanamoda.ifema.es
5105,Inside Outside Megashow-Chandigarh 2012(IOMS)-http://www.iomegashow.com/
5106,American Rental Association(The Rental Show)-http://www.therentalshow.com/
5107,Molecular Medicine Tri-Conference 2012(Molecular Medicine Tri-Conference 2012)-http://www.gii.co.jp/conference/chi205767-2012
5108,rooms 24(rooms 24)-http://www.roomsroom.com
5109,RESTAURACION MODERNA 2013-http://www.easyfairs.com/events_216/restauracion-moderna2013_29732/restauracion-moderna-2013_29733/exhibitors_29747/welcome_29762/
5110,International Exhibition of Underwater diving and equipment and Spearfishing(EUDISHOW e DIV-EX )-http://www.eudinews.it/
5111,the European Dive Show concerning the underwater activities(EUDISHOW )-http://www.eudinews.it/
5112,Canadian International Auto Show 2012(Auto Show)-http://www.autoshow.ca/
5113,20th Annual Wellness Show-http://www.thewellnessshow.com/
5114,"26th Prestigious Antiques Exhibition Show + 19th Antiques Show for Parks, Gardens and Restorations(Modenantiquaria + Petra)-http://www.modenantiquaria.it/"
5115,"2nd International Trade Fair of Electrotechnics, Electronics and Power Engineering(ELECTRON)-http://www.electroncz.cz"
5116,Asia Apparel Expo-Berlin-http://www.asiaapparelexpo.com/index.php
5117,Ladies' Fashion Show(Milano Moda Donna Fall/Winter2012/2013)-http://www.cameramoda.com
5118,74thAnnual  Oregon Logging Conference-http://www.oregonloggingconf.com
5119,International Home & Garden Show & Successful Gardening Show-http://www.home-show.net
5120,The 147th Chicago Dental Society Midwinter Meeting (Chicago Dental Society Midwinter Meeting )-http://www.cds.org/Midwinter_Meeting/Midwinter_Meeting.aspx
5121,ARCHEXPO 2013 -  IAB Building Material and Technology Exhibition(ARCHEXPO)-http://iab.com.bd
5122,Tokyo Esthetic Expo 2013(TEE2013)-http://t-est-expo.com/
5123,ASIAN WORK BOAT 2013(AWB 2013)-http://www.bairdmaritime.com
5124,Medical Electronics Design Conference & Exhibition  (DesignMed Europe 2013)-http://www.canontradeshows.com/expo/designmed_eu11/
5125,Middle East Coatings Show-http://www.coatings-group.com/show/mecs/
5126,7th Indian Ocean Ports and Logistics 2013-http://www.transportevents.com/EventsDetails.aspx?EventID=EVE097
5127,American Healthcare and Natural Products Expo 2013(American Healthcare and Natural Products Expo)-http://www.viaexpo.com/en/events/american-healthcare-and-natural-products-expo-2013
5128,VISUAL COMMUNICATION 2013-http://www.easyfairs.com/events_216/fastfood-cafe-ravintola-myymaelae2013_21264/visual-communication-2013_30940/
5129,FASTFOOD & CAFE 2013-http://www.easyfairs.com/events_216/fastfood-cafe-ravintola-myymaelae2013_21264/fastfood-cafe-2013_21265/
5130,The Meeting Point for European Hunters(VENATORIA & SUBARU-FITAC 2012)-http://www.ifema.es
5131,59th Association of Perioperative Registered Nurses Annual Congress and Exhibition-http://www.aorn.org/ExhibitorsAndAdvertisers/AnnualCongress/Exhibit/
5132,Asia 's Fashion Jewellery & Accessories Fair - March (3FJ)-http://www.AsiaFJA.com
5133,IFSEC West Africa-http://www.ifsecwestafrica.com/EN/Content/Pages/Home
5134,MAINTEC 2013 incorporating HAZEX-http://www.easyfairs.com/events_216/maintec2012_20275/maintec-2012_20278/visitors_20279/welcome_20291/
5135,Sports Unlimited Valencia-http://www.sportsunlimited.es/en/Organisation/
5136,"International Trade Fair for paint, decorating, building protection, plaster, stucco and dry construction(Paint - Finishing & Facade)-http://www.faf-munich.com/"
5137,PRECISION 2013-http://www.easyfairs.com/events_216/precision-namur2013_30167/precision-namur-2013_30168/
5138,METALL 2013-http://www.easyfairs.com/events_216/metall2013_31738/metall-2013_31739/
5139,Inside Outside Megashow - Surat 2013-http://celebrationofarchitecture.com/cms/
5140,Korea International Fishing Show Busan  2012(KOFISH 2012)-http://www.kofish.co.kr/
5141,Footwear and  Leather Goods International Fair(MODACALZADO/IBERPIEL MARROQUINERIA)-http://www.modacalzado.ifema.es
5142,Bags & Accessories Fair-http://www.bagsaccessories.com.au/
5143,Moscow aqua technology therm expo(MATTEX 2012)-http://www.mattexpo.org/
5144,MICRO.NANO.MEMS 2013 the Ultra Precision Manufacturing Expo(MICRO.NANO.MEMS 2013)-http://www.micronanomems.com
5145,Contraceptive Technology-http://www.contemporaryforums.com/en/Home/
5146,Holland Transport & Logistics Show-http://www.hollandtransport.com/
5147,"3rd International Exhibition on Marine Power Generation & Industrial Equipment, Shipbuilding and Naval Technology Tradeshow(MARINETECH BANGLADESH 2013)-http://www.marinetechbd.com"
5148,TEXBRIDGE ISTANBUL - Fabrics and Accessories Fair(TEXBRIDGE ISTANBUL)-http://www.cnrtexbridge.com
5149,ONLINE MARKETING & E-HANDEL 2013-http://www.easyfairs.com/events_216/butiksleverantoer-online-marketing2013_31616/online-marketing-e-handel-2013_31894/
5150,GLOBAL SHOES (GLOBAL SHOES)-http://www.globalshoes-online.com
5151,Reeduca Lyon (2nd)-http://www.salonreeduca.com/
5152,64th Annual Meeting of the American Academy of Neurology(AAN 2012 Anual Meeting)-http://www.aan.com/go/am11
5153,Facon Education Fair March 2013(FEF2013)-http://faconex.com
5154,LIBERTY FASHION AND LIFESTYLE FAIRS New York-http://libertyfairs.com
5155,Melbourne Materials Handling Trade Show-http://materialshandling.net.au/
5156,FLUID & PROCESS - 2nd International Fair of Products and Solutions for Process Automation-http://www.fluidprocess.com.br/
5157,"8th specialized exhibition ""Windows. Doors. Roof""-http://www.galexpo.com.ua/en/exhibition-2013/30-vikna-dveri-dah.html"
5158,MAINTENANCE Brussels 2013-http://www.easyfairs.com/events_216/maintenance-brussels2013_31927/maintenance-brussels-2013_31928/exhibitors_31942/welcome_31959/
5159,"Decobuild 2013 - Sharjah International Exhibition for Housing, Building Materials, Decoration & Eng. Conslt(Decobuild)-http://www.deco-build.com/"
5160,P-MEC South East Asia 2013(P-MEC SEA)-http://www.cphi-sea.com/pmec
5161,InnoPack South East Asia 2013(InnoPack SEA)-http://www.cphi-sea.com/innopack
5162,ESIMIES & HENKILOSTO 2013-http://www.easyfairs.com/events_216/henkiloestoe2013_31972/henkiloestoe-2013_31973/exhibitors_31987/
5163,Tokyo International Anime Fair 2012(TAF2012)-http://www.tokyoanime.jp/
5164,The 7th Shanghai International Gift & Home Decor Trade Fair 2012(spring)(International Gifts & Home Decor Trade Fair)-http://www.shanghaimart.jp
5165,"Pax East - Game Festival for Tabletop, Videogame & PC Gamers(Pax East )-http://east.paxsite.com/"
5166,"Poznan Fashion Fair - BTS Exhibition of Shoes, Leather and Leather Goods(BTS)-http://shoes.mtp.pl/"
5167,Hong Kong Mode Lingerie-http://www.hongkong-mode-lingerie.com
5168,Intertextile Beijing Apparel Fabrics - China International Trade Fair for Apparel Fabrics and Accessories (Intertextile Beijing Apparel Fabrics )-http://www.messefrankfurt.com.hk/fair_homepage.aspx?fair_id=2&exhibition_id=2
5169,Marketing and Promotional Products Trade Fair(MCO)-http://www.salonmco.com/
5170,Automotive Week 2012(Automotive Week 2012)-http://www.autoservicekorea.com/main/main.php
5171,"Eurasia Shop Design  (Store, Market Equipment and Technologies Fair) (Store, Market Equipment and Technologies Fair)-http://www.cnreurasiashopdesign.com"
5172,FEIMACO - 7th International Garment Industry Machinery & Components Trade Fair-http://www.feimaco.com.br
5173,Expo Embala 2012 - The Brazilian Packaging Trade Show (Expo Embala)-http://www.expoembala.com.br/
5174,NT&TT Show 2013 - V International Nonwovens & Technical Textiles Trade Fair(NT&TT Show)-http://v2.nt-ttshow.showsite.rxnova.com/
5175,ITMEX Americas 2013 - 11st International Textile Machinery Trade Fair(ITMEX)-http://www.itmex.com.br
5176,2012 China Guangzhou International Fitness Fair(Fitness Guangzhou 2012)-http://www.fitnessasia.cn
5177,"2012 China (Guangzhou) Fitness,Massage & Health Care Exhibition(Health & Massage China 2012)-http://www.HealthMassage.cn"
5178,21st Motor Show : AUTO WORLD 2012  (Autoworld  2012)-http://www.en.farexpo.ru/auto2012/exhibition
5179,LEISURE WITHOUT BORDERS SUMMER 2013-http://travelexhibition.ru/en/calendar/lwb-summer2013.html
5180,Glass Craft & Bead Expo-http://www.glasscraftexpo.com/
5181,Best of Stores(BOSE)-http://www.bestofstores.in/
5182,MEDEXPO Saudi Arabia - International Healthcare Exhibition for Saudi Arabia-http://www.medexposaudi.com
5183,The 10th International Information & Communications Technology Exhibition for Saudi Arabia(GITEX Saudi Arabia 2012)-http://www.recexpo.com
5184,Beijing Interantional Building Technology (BIBT 2012)(BIBT 2012)-http://www.building.messefrankfurt.com.cn
5185,International Exhibition & Conference on Waste Management and Recycling(WMR India 2013 )-http://www.wmrindia.com/
5186,Premiere-http://premiere.net.au/
5187,34th International Construction Fair(CONECO/RACIOENERGIA)-http://www.incheba.sk/coneco-2013.html?page_id=5402
5188,2013 The 7th Western China(Chengdu) International Chemical Technology & Equipment Exhibition(CCICE)-http://www.chem-cd.cn/
5189,The 16th China Northeast International Hardware & Tool Exhibition-http://www.bfexpo.com.cn/zhanhui4.aspx
5190,ACP Internal Medicine 2012-http://www.acponline.org/meetings/
5191,Collision Repair Expo-http://www.collisionrepair.com.au/
5192,The American College of Physicians' Internal Medicine 2013 (Internal Medicine 2013 )-http://im2013.acponline.org/
5193,"Alimentaria & Horexpo Lisboa 2013 - International Food, Hospitality and Technology for the Food and Drinks Industry Exhibition(A&H Lisboa)-http://www.alimentaria-lisboa.com"
5194,Smart Cards and IT Security Systems Exhibition and Conference(CARDEX & IT SECURITY 2013)-http://www.cardexpo.ru
5195,27th monde ethnica Tokyo(monde ethnica)-http://www.monde-ethnica.com/
5196,Indian Furniture & Accessories Show 2012(IFAS )-http://www.epch.in/
5197,"IFFTEX - Indian Furnishings, Floorings & Textiles Expo 2012-http://tradeshows.tradeindia.com/april-home-expo2012/ifftex.html"
5198,IHDS 2013 - Indian Houseware & Decorative Show(IHDS 2013)-http://www.epch.in/homeexpo/ihds.htm
5199,ECOnext 2013-http://www.easyfairs.com/events_216/econext2013_31444/econext-2013_31445/
5200,MOCON 2013-http://www.easyfairs.com/events_216/mocon2013_24300/mocon-2013_24301/exhibitors_24315/welcome_24332/
5201,International Electronics & Information Fair Hangzhou 2012-http://www.eifhz.com/
5202,Garderobe - Fashion Jewellery and Accessories Show Russia(Garderobe )-http://www.garderobe-expo.ru/
5203,China Sourcing Fair: Baby & Children's Products(China Sourcing Fair)-http://www.chinasourcingfair.com
5204,China Sourcing Fair: Christmas & Seasonal Products(China Sourcing Fair)-http://www.globalsources.com/TRADESHOW/HONGKONG-CHRISTMAS-SEASONAL-PRODUCTS.HTM?source=TSCHKCSF_CENTERWELL_LANDING
